S.No,NABL/NON NABL,Discipline / Group,Materials or Products tested,Parameter,Method,Sample Quantity g/mL,Lead time,Charges per sample,No of Sample,18% GST SAC 998343,Total amount,PROTOCOL NO.,NABL Range,Limit of quantification,,Protocol Link
1238,NABL,CHEMICAL- FERTILIZERS,Straight phosphorous fertilizers,Acidity as H2SO4 % w/w,FCO 1985 SCD II Part B Cl. No.03,50,15,350,1,63,413,ABRL PRO 039,0.001 % to 10 %,,,https://forms.gle/yQwUR2a2KMgpzniG9
1239,NABL,CHEMICAL- FERTILIZERS,Straight phosphorous fertilizers,Ammoniacal nitrogen % w/w,FCO 1985 SCD II Part B Cl.No.03,50,15,600,1,108,708,ABRL PRO 014,0.1 % to 40 %,,,https://forms.gle/eCp5pXhcQKkRUFpd8
1240,NABL,CHEMICAL- FERTILIZERS,Straight phosphorous fertilizers,Appearance ,FCO 1985 SCD II Part B,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1241,NABL,CHEMICAL- FERTILIZERS,Straight phosphorous fertilizers,Inorganic Nitrogen (Nitrate nitrogen) % w/w,FCO 1985 SCD II Part B Cl.No.03,50,15,1000,1,180,1180,ABRL PRO 055,0.1 % to 35 %,,,https://forms.gle/3CzKP7dHJ2b1ptPq6
1242,NABL,CHEMICAL- FERTILIZERS,Straight phosphorous fertilizers,Specific gravity,FCO 1985 SCD II Part B,50,15,350,1,63,413,ABRL PRO 066,0.500 to 2.500 g/ml,,,https://forms.gle/WXPbz5i1fZHux8bM9
1243,NABL,CHEMICAL- FERTILIZERS,Straight phosphorous fertilizers,Sulphate Sulphur % w/w,FCO 1985 SCD II Part B Cl. No.24,50,15,800,1,144,944,ABRL PRO 011,0.1 % to 70 %,,,https://forms.gle/NEPfFA1GmooQ6YAg8
1244,NABL,CHEMICAL- FERTILIZERS,Straight phosphorous fertilizers,Total Nitrogen % w/w,FCO 1985 SCD II Part B Cl.No.03,50,15,1000,1,180,1180,ABRL PRO 007,0.05 % to 35 %,,,https://forms.gle/Q3mPhs2GWZHCcP1T6
1245,NABL,CHEMICAL- FERTILIZERS,Straight Potassium fertilizers,Appearance,FCO 1985 SCD II Part B,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1246,NABL,CHEMICAL- FERTILIZERS,Straight Potassium fertilizers,Moisture Content % w/w,FCO 1985 SCD II Part B Cl.No.02,50,15,450,1,81,531,ABRL PRO 004,0.1 % to 50 %,,,https://forms.gle/r52g7ec3g7ZfoEhWA
1247,NABL,CHEMICAL- FERTILIZERS,Straight Potassium fertilizers,Sodium as NaCl  % w/w,FCO 1985 SCD II Part B Cl. No.17,50,15,800,1,144,944,ABRL PRO 073,0.01 % to 15%,,,https://forms.gle/ZrGFrV1NBJYQcPPT9
1248,NABL,CHEMICAL- FERTILIZERS,Straight Potassium fertilizers,Sulphate Sulphur % w/w,FCO 1985 SCD II Part B Cl. No.24,50,15,800,1,144,944,ABRL PRO 011,0.1 % to 70 %,,,https://forms.gle/NEPfFA1GmooQ6YAg8
1249,NABL,CHEMICAL- FERTILIZERS,Straight Potassium fertilizers,Total Chloride  % w/w,FCO 1985 SCD II Part B Cl.No.18,50,15,300,1,54,354,ABRL PRO 078,0.01 % to 99 %,,,https://forms.gle/k6tf57dYD8yuAbRD8
1250,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,6 Benzyl Amino Purine (6-BAP) % w/w,ABRL STP 006 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,1 mg/kg to 990000 mg/kg,0.86 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1251,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Alpha-tocopherol (Vitamin E) % w/w,ABRL STP 010 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
1252,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,Zinc Oxide,Arsenic as As/As2O3 % w/w,FCO 1985 SCD II Part B Cl. No.09,50,15,1000,1,180,1180,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1253,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Ascorbic acid % w/w,ABRL STP 005 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.00001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
1254,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,Zinc Oxide,Cadmium as Cd % w/w,FCO 1985 SCD II Part B Cl. No.09,50,15,3200,1,576,3776,ABRL PRO 065,10 µg/kg to 50000 mg/kg,,,https://forms.gle/XUuvBZeL3cHZSkD47
1255,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Folic acid % w/w,ABRL STP 001 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.005 % to 95 %,0.15 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1256,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Gibbrellic Acid -3 (GA3) % w/w,ABRL STP 003 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.001 % to 97 %,0.17 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1257,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,Soil Conditioner,Humic Acid % w/w,ISO 19822,50,15,4000,1,720,4720,ABRL PRO 029,1 % to 70 %,,,"https://forms.gle/BYPkiHP9Z2dBoFVs6 , https://forms.gle/NEPfFA1GmooQ6YAg8"
1258,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Indole Acetic Acid % w/w,ABRL STP 002 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.005 % to 99 %,0.14 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1259,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Indole Butyric Acid % w/w,ABRL STP 022 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.005 % to 99 %,0.52 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1260,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Kinetin % w/w,ABRL STP 008 (HPLC),50,15,4000,1,720,4720,ABRL PRO 002,0.005 % to 99 %,0.03 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1261,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,Zinc Oxide,Lead as Pb % w/w,FCO 1985 SCD II Part B Cl.No.08,50,15,800,1,144,944,ABRL PRO 065,10 µg/kg to 10000 mg/kg,,,https://forms.gle/XUuvBZeL3cHZSkD47
1262,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,N-Acetyl Thiazolidine 4 Carboxylic Acid % w/w,ABRL STP 004 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.00001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
1263,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Naphthyl Acetic Acid (NAA) % w/w,ABRL STP 071 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001% to 99 %,0.41 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1264,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Thiamin mononitrate (Vitamin B1) % w/w,ABRL STP 009 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
1265,NABL,CHEMICAL- INDUSTRIAL & FINE CHEMICALS,INDUSTRIAL & FINE CHEMICALS,Triacontanol % w/w,ABRL STP 011 (GC),50,15,3500,1,630,4130,ABRL PRO 003,0.05 % to 99 %,502 mg/kg,,https://forms.gle/SWkKy6Q53AmRiEDg9
1266,NABL,CHEMICAL- ORES & MINERALS,Rock Phosphate,Aluminum oxide as Al2O3 % w/w,IS 11224,50,15,750,1,135,885,ABRL PRO 057,0.1% w/w to 10% w/w,,,https://forms.gle/WgyaT8w5RCKGZnYt7
1267,NABL,CHEMICAL- ORES & MINERALS,Rock Phosphate,Chloride  % w/w,IS 11224,50,15,350,1,63,413,ABRL PRO 057,1 % w/w to 35 % w/w,,,https://forms.gle/WgyaT8w5RCKGZnYt7
1268,NABL,CHEMICAL- ORES & MINERALS,Rock Phosphate,Fluoride % w/w,IS 11224,50,15,900,1,162,1062,ABRL PRO 034,0.1 % w/w to 10 % w/w,,,https://forms.gle/tfRZZPrwcJxMnHGR7
1269,NABL,CHEMICAL- ORES & MINERALS,Rock Phosphate,Iron oxide as Fe2O3 % w/w,IS 11224,50,15,9,59,99,649,ABRL PRO 057,0.001% w/w to 10 % w/w,,0.001% w/w to 10 % w/w,https://forms.gle/WgyaT8w5RCKGZnYt7
1270,NABL,CHEMICAL- ORES & MINERALS,Rock Phosphate,Loss on ignition  % w/w,IS 11224,50,15,800,1,144,944,ABRL PRO 057,0.1 % w/w to 35 % w/w,,,https://forms.gle/WgyaT8w5RCKGZnYt7
1271,NABL,CHEMICAL- ORES & MINERALS,Rock Phosphate,MgO % w/w,IS 11224,50,15,750,1,135,885,ABRL PRO 057,0.01 % w/w to 10 % w/w,,,https://forms.gle/WgyaT8w5RCKGZnYt7
1272,NABL,CHEMICAL- ORES & MINERALS,"Leonardite, Lignite & Brown Coal",Moisture Content % w/w,ISO 5073,200,15,450,1,81,531,ABRL PRO 004,0.1 % to 65 %,,,https://forms.gle/r52g7ec3g7ZfoEhWA
1273,NABL,CHEMICAL- ORES & MINERALS,Rock Phosphate,Moisture Content  % w/w,IS 11224,50,15,450,1,81,531,ABRL PRO 004,0.1 % w/w to 35 % w/w,,,https://forms.gle/r52g7ec3g7ZfoEhWA
1274,NABL,CHEMICAL- ORES & MINERALS,Rock Phosphate,P2O5 (Phosphorous Pentoxide)  % w/w,IS 11224,50,15,1500,1,270,1770,ABRL PRO 026,0.1 % to 35 %,,,https://forms.gle/zrLzxnmfutu34PwW6
1275,NABL,CHEMICAL- ORES & MINERALS,"Leonardite, Lignite & Brown Coal",Total Humic acid % w/w,ISO 5073,50,15,1200,1,216,1416,ABRL PRO 005,0.1 % to 99 %,,,https://forms.gle/kGrK8JuttwQrNZqp7
1276,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,6 Benzyl Amino Purine (6-BAP) % w/w,ABRL STP 006 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,1 mg/kg to 990000 mg/kg,0.86 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1277,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Accelerated stability study,CIPAC MT 46,500 ml,22,40000,1,7200,47200,ABRL PRO 083,Not applicable,Not applicable,,
1278,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Acidity as H2SO4 % w/w,IS 6940,50,15,350,1,63,413,ABRL PRO 039,0.0001 % to 10 %,,,https://forms.gle/yQwUR2a2KMgpzniG9
1279,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Appearance ,ABRL STP 108,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1280,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Arsenic as As/As2O3 mg/kg,FCO 1985 SCD IV Part D Cl. No. 12,50,15,1000,1,180,1180,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1281,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Bulk Density g/ml,IS 6940,100,15,350,1,63,413,ABRL PRO 001, 0.1 g/ml to 2.5 g/ml,,,https://forms.gle/sHECK8iCUHJm39wK9
1282,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Cadmium as Cd mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,3200,1,576,3776,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1283,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Chromium as Cr mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1284,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Colour,OPPTS 830.6302,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1285,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank granules,Colour,OPPTS 830.6302,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1286,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank granules,Copper as Cu mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1287,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Dilution Stability,CIPAC MT 41,50,15,1500,1,270,1770,ABRL PRO 093,Not applicable,,,https://forms.gle/7WdUJ6YZ1kVrGfC77
1288,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,Folic acid % w/w,ABRL STP 001 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.005 % to 95 %,0.15 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1289,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Form (Phyiscal State),OPPTS 830.6303,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1290,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Form (Phyiscal State),OPPTS 830.6303,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1291,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,Gibbrellic Acid -3 (GA3) % w/w,ABRL STP 003 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.001 % to 97 %,0.17 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1292,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,Indole Acetic Acid % w/w,ABRL STP 002 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.005 % to 99 %,0.14 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1293,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,Indole Butyric Acid % w/w,ABRL STP 022 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.005 % to 99 %,0.52 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1294,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,Kinetin % w/w,ABRL STP 008 (HPLC),50,15,4000,1,720,4720,ABRL PRO 002,0.005 % to 99 %,0.03 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1295,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Lead as Pb mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1296,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Liquid Holding Capacity % w/w,IS 6940,50,15,250,1,45,295,ABRL PRO 027,0.1 % to 50 %,,,https://forms.gle/FUJ2TZf38aaX4ueR9
1297,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Mercury as Hg mg/kg,FCO 1985 SCD IV Part D Cl.No.11,50,15,1000,1,180,1180,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1298,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Moisture content % w/w,IS 6940,50,15,750,1,135,885,ABRL PRO 038,0.1 % to 15 %,,,https://forms.gle/AuSTWyBns5WqqC659
1299,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,N-Acetyl Thiazolidine 4 Carboxylic Acid % w/w,ABRL STP 004 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.00001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
1300,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,Naphthyl Acetic Acid (NAA) % w/w,ABRL STP 071 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001% to 99 %,0.41 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
1301,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Nickel as Ni  mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1302,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Odor,OPPTS 830.6304,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1303,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Odor,OPPTS 830.6304,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1304,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Particle size % w/w,IS 6940,50,15,300,1,54,354,ABRL PRO 040,0.01 % to 100 %,,,https://forms.gle/jtA5kynvKQcXbv2z5
1305,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Persistant foaming (ml),CIPAC MT 47,50,15,1000,1,180,1180,ABRL PRO 094,0.1 ml to 1000 ml,,,https://forms.gle/inQej5gjwJrvLm2S8
1306,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,pH ,FCO 1985 SCD IV Part D Cl.No.1,100,15,400,1,72,472,ABRL PRO 041,1 to 14,,Minimum sample handeling charge is to be considered if providing service lower than 500 Rs.,https://forms.gle/1ummEPEzcdMaeP1XA
1307,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Pourability (Residue) % w/w,CIPAC MT 148,1000,15,2000,1,360,2360,ABRL PRO 095,0.1 % to 70 %,,,https://forms.gle/49mTRqwiD6QxDFU87
1308,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Pourability (Rinsed Residue) % w/w,CIPAC MT 148,1000,15,2000,1,360,2360,ABRL PRO 095,0.01 % to 50 %,,,https://forms.gle/49mTRqwiD6QxDFU87
1309,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Shape ,ABRL STP 091,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
1310,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Specific gravity ,CIPAC MT 3,50,15,350,1,63,413,ABRL PRO 066,0.500 to 2.500 g/ml,,,https://forms.gle/WXPbz5i1fZHux8bM9
1311,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Suspensibility % w/w,CIPAC MT 161,100,15,2000,1,360,2360,ABRL PRO 096,0.1 % to 105 %,,,https://forms.gle/1KM8MciJYXpU9Noz8
1312,NABL,CHEMICAL- PESTICIDE FORMULATIONS,PESTICIDE FORMULATIONS,Triacontanol % w/w,ABRL STP 011 (GC),50,15,3500,1,630,4130,ABRL PRO 003,0.05 % to 99 %,502 mg/kg,,https://forms.gle/SWkKy6Q53AmRiEDg9
1313,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Aqeous Suspension Concentrat Formulations,Viscosity cps,CIPAC MT 22,500,15,1000,1,180,1180,ABRL PRO 051,1 to 25000 cps,,,https://forms.gle/xMxncb1RieE6p3Gr7
1314,NABL,CHEMICAL- PESTICIDE FORMULATIONS,Blank Granules,Zinc as Zn mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
1315,NABL,CHEMICAL- SOIL AND ROCK,Soil,Aluminium as Al mg/kg,USEPA 3050 B,50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1316,NABL,CHEMICAL- SOIL AND ROCK,Soil,Cadmium as Cd mg/kg,USEPA 3050 B,20,15,1000,1,180,1180,ABRL PRO 028,5 mg/kg to 50000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1317,NABL,CHEMICAL- SOIL AND ROCK,Soil,Calcium as Ca mg/kg,USEPA 3050 B,20,15,500,1,90,590,ABRL PRO 028,900 mg/kg to 50000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1318,NABL,CHEMICAL- SOIL AND ROCK,Soil,Cation Exchange Capacity meq/g,IS 2720 (Part 24),50,15,1200,1,216,1416,ABRL PRO 062,1 meq/g to 50000 meq/g,,,https://forms.gle/M3pMLpUNNwZHk7Mb7
1319,NABL,CHEMICAL- SOIL AND ROCK,Soil,Chromium as Cr mg/kg,USEPA 3050 B,20,15,1000,1,180,1180,ABRL PRO 028,5 mg/kg to 50000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1320,NABL,CHEMICAL- SOIL AND ROCK,Soil,Cobalt as Co mg/kg,USEPA 3050 B,20,15,1000,1,180,1180,ABRL PRO 028,5 mg/kg to 50000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1321,NABL,CHEMICAL- SOIL AND ROCK,Soil,Conductivity µS/cm,IS 14767,50,15,450,1,81,531,ABRL PRO 017, 1 µS/cm to 50000 µS/cm,,,https://forms.gle/NjLm8u7U1By8uar4A
1322,NABL,CHEMICAL- SOIL AND ROCK,Soil,Copper as Cu mg/kg,USEPA 3050 B,50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1323,NABL,CHEMICAL- SOIL AND ROCK,Soil,Iron as Fe mg/kg,USEPA 3050 B,50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1324,NABL,CHEMICAL- SOIL AND ROCK,Soil,Lead as Pb mg/kg,USEPA 3050 B,50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1325,NABL,CHEMICAL- SOIL AND ROCK,Soil,Magnesium as Mg mg/kg,USEPA 3050 B,50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1326,NABL,CHEMICAL- SOIL AND ROCK,Soil,Manganese as Mn mg/kg,USEPA 3050 B,50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1327,NABL,CHEMICAL- SOIL AND ROCK,Soil,Moisture Content % w/w,IS 2720 (Part 26),50,15,450,1,81,531,ABRL PRO 004,0.1 % to 65 %,,,https://forms.gle/r52g7ec3g7ZfoEhWA
1328,NABL,CHEMICAL- SOIL AND ROCK,Soil,Molybdenum as Mo mg/kg,USEPA 3050 B,50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1329,NABL,CHEMICAL- SOIL AND ROCK,Soil,Nickle as Ni mg/kg,USEPA 3050 B,20,15,1000,1,180,1180,ABRL PRO 028,1 mg/kg to 500 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1330,NABL,CHEMICAL- SOIL AND ROCK,Soil,Organic matter % w/w,IS 2720 (Part 22),50,15,700,1,126,826,ABRL PRO 059,1 % to 90 %,,,https://forms.gle/vghCM2HJPAgBdU3u5
1331,NABL,CHEMICAL- SOIL AND ROCK,Soil,PH ,IS 2720 (Part 26),200,15,400,1,72,472,ABRL PRO 041,1 to 14,,,https://forms.gle/1ummEPEzcdMaeP1XA
1332,NABL,CHEMICAL- SOIL AND ROCK,Soil,Phosphorus as P2O5 % w/w,IS 11224,50,15,1500,1,270,1770,ABRL PRO 026,0.1 % to 50 %,,,https://forms.gle/zrLzxnmfutu34PwW6
1333,NABL,CHEMICAL- SOIL AND ROCK,Soil,Potassium as K mg/kg,USEPA 3050 B,50,15,1000,1,180,1180,ABRL PRO 028,700 mg/kg to 50000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1334,NABL,CHEMICAL- SOIL AND ROCK,Soil,Sodium as Na mg/kg,USEPA 3050 B,50,15,3500,1,630,4130,ABRL PRO 028,1 mg/kg to 500000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1335,NABL,CHEMICAL- SOIL AND ROCK,Soil,Total Nitrogen % w/w,IS 14684,100,15,950,1,171,1121,ABRL PRO 059,0.1 % to 50 %,,,https://forms.gle/vghCM2HJPAgBdU3u5
1336,NABL,CHEMICAL- SOIL AND ROCK,Soil,Total Soluble Sulphate % w/w,IS 2720(Part 27),50,15,1200,1,216,1416,ABRL PRO 059,0.1 % to 50 %,,,https://forms.gle/vghCM2HJPAgBdU3u5
1337,NABL,CHEMICAL- SOIL AND ROCK,Soil,Zinc as Zn mg/kg,USEPA 3050 B,20,15,,1,0,0,ABRL PRO 028,25 mg/kg to 50000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1338,NON NABL,CHEMICAL- SOIL AND ROCK,Soil,B mg/kg Soil,USEPA 3050 B,20,15,3445,1,620.0928,4065,ABRL PRO 028,10 mg/kg to 50000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
1339,NON NABL,BIOLOGICAL- BIOPESTICIDES AND BIOFERTILIZERS,Mycorrhiza biofertilizer,Total Viable Spores/g Technical,ABRL STP M 011,10,15,3500,1,630,4130,ABRL SP  M  011,,,,https://forms.gle/nDrko1FjKsTUw3DA9
1340,NABL,BIOLOGICAL- BIOPESTICIDES AND BIOFERTILIZERS,Mycorrhiza biofertilizer,Spore viability  %,FCO 1985 SCD III PART D ,10,15,2000,1,360,2360,ABRL SP  M  012,,,,https://forms.gle/98mBGgiLwWwUvGPu8
1341,NON NABL,BIOLOGICAL- BIOPESTICIDES AND BIOFERTILIZERS,Mycorrhiza biofertilizer,Total Viable Spores/g Formulation,ABRL STP M 010,100,15,2500,1,450,2950,ABRL SP  M  002,,,,https://forms.gle/zzMVcVFJu45aQ3GW8
1342,NON NABL,BIOLOGICAL- BIOPESTICIDES AND BIOFERTILIZERS,Rhizobium Biofertilizer,Contamination level,FCO 1985 SCD III PART D ,100,5,1000,1,180,1180,ABRL SP  M  001,,,,
